price,address,is_active,url,bedrooms,bathrooms,area_sqft
735000.0,"505 N Lake Shore Dr #2301-2318, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/505-N-Lake-Shore-Dr-2301-2318-Chicago-IL-60611/2057080342_zpid/,2.0,2.0,2200.0
479000.0,"111 E Chestnut St APT 19C, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/111-E-Chestnut-St-APT-19C-Chicago-IL-60611/2125992631_zpid/,2.0,2.0,1425.0
199000.0,"230 E Ontario St APT 2004, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/230-E-Ontario-St-APT-2004-Chicago-IL-60611/3866942_zpid/,3.0,1.0,2016.0
325000.0,"211 E Ohio St APT 1818, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-1818-Chicago-IL-60611/58368371_zpid/,3.0,1.0,2016.0
565000.0,"82 E Elm St APT 4, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/82-E-Elm-St-APT-4-Chicago-IL-60611/3846176_zpid/,2.0,2.0,1500.0
355000.0,"211 E Ohio St APT 2420, Chicago, IL 60611",activated,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-2420-Chicago-IL-60611/58368510_zpid/,2.0,2.0,1175.0
710000.0,"505 N Lake Shore Dr APT 3704, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/505-N-Lake-Shore-Dr-APT-3704-Chicago-IL-60611/3867719_zpid/,2.0,2.0,1450.0
710000.0,"505 N Lake Shore Dr APT 3704, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/505-N-Lake-Shore-Dr-APT-3704-Chicago-IL-60611/3867719_zpid/,2.0,2.0,1450.0
279900.0,"1150 N Lake Shore Dr APT 20G, Chicago, IL 60611",activated,https://www.zillow.com/homedetails/1150-N-Lake-Shore-Dr-APT-20G-Chicago-IL-60611/3845977_zpid/,3.0,1.0,2016.0
1795000.0,"1040 N Lake Shore Dr APT 9D, Chicago, IL 60611",New,https://www.zillow.com/homedetails/1040-N-Lake-Shore-Dr-APT-9D-Chicago-IL-60611/3846753_zpid/,3.0,5.0,3200.0
450000.0,"440 N Wabash Ave APT 4605, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/440-N-Wabash-Ave-APT-4605-Chicago-IL-60611/80855750_zpid/,2.0,2.0,1118.0
269000.0,"10 E Ontario St APT 4701, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/10-E-Ontario-St-APT-4701-Chicago-IL-60611/80836112_zpid/,3.0,1.0,2016.0
519000.0,"512 N McClurg Ct APT 1304, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/512-N-McClurg-Ct-APT-1304-Chicago-IL-60611/60269688_zpid/,2.0,2.0,1401.0
1150000.0,"445 E North Water St APT 2203, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/445-E-North-Water-St-APT-2203-Chicago-IL-60611/70469853_zpid/,2.0,2.0,1722.0
349900.0,"160 E Illinois St APT 2403, Chicago, IL 60611",New,https://www.zillow.com/homedetails/160-E-Illinois-St-APT-2403-Chicago-IL-60611/2115468318_zpid/,3.0,1.0,2016.0
209900.0,"777 N Michigan Ave APT 1708, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/777-N-Michigan-Ave-APT-1708-Chicago-IL-60611/3865584_zpid/,3.0,1.0,2016.0
218900.0,"211 E Ohio St APT 2705, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-2705-Chicago-IL-60611/58368562_zpid/,3.0,1.0,2016.0
350000.0,"1120 N Lake Shore Dr #9D, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/1120-N-Lake-Shore-Dr-9D-Chicago-IL-60611/2099025313_zpid/,3.0,1.0,2016.0
279900.0,"440 N McClurg Ct APT 702, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/440-N-McClurg-Ct-APT-702-Chicago-IL-60611/54538698_zpid/,3.0,1.0,2016.0
250000.0,"880 N Lake Shore Dr APT 5D, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/880-N-Lake-Shore-Dr-APT-5D-Chicago-IL-60611/2075734473_zpid/,3.0,1.0,2016.0
215000.0,"211 E Ohio St APT 2017, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-2017-Chicago-IL-60611/58368414_zpid/,3.0,1.0,2016.0
300000.0,"680 N Lake Shore Dr APT 417, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/680-N-Lake-Shore-Dr-APT-417-Chicago-IL-60611/3866104_zpid/,3.0,1.0,2016.0
3350000.0,"403 N Wabash Ave #14A, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/403-N-Wabash-Ave-14A-Chicago-IL-60611/2092463817_zpid/,4.0,5.0,3500.0
475000.0,"59 E Cedar St #1A-1B, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/59-E-Cedar-St-1A-1B-Chicago-IL-60611/343887319_zpid/,2.0,2.0,1200.0
625000.0,"175 E Delaware Pl APT 6308, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/175-E-Delaware-Pl-APT-6308-Chicago-IL-60611/3850243_zpid/,2.0,2.0,1783.0
289000.0,"474 N Lake Shore Dr APT 4104, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/474-N-Lake-Shore-Dr-APT-4104-Chicago-IL-60611/80854653_zpid/,3.0,1.0,2016.0
189000.0,"33 E Cedar St APT 3H, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/33-E-Cedar-St-APT-3H-Chicago-IL-60611/3847232_zpid/,3.0,1.0,2016.0
240000.0,"10 E Ontario St APT 907, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/10-E-Ontario-St-APT-907-Chicago-IL-60611/80843560_zpid/,3.0,1.0,2016.0
195000.0,"880 N Lake Shore Dr APT 6F, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/880-N-Lake-Shore-Dr-APT-6F-Chicago-IL-60611/2137705432_zpid/,3.0,1.0,2016.0
549900.0,"1110 N Lake Shore Dr APT 29N, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/1110-N-Lake-Shore-Dr-APT-29N-Chicago-IL-60611/3846428_zpid/,3.0,3.0,2170.0
1895000.0,"445 E North Water St #15, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/445-E-North-Water-St-15-Chicago-IL-60611/80815006_zpid/,4.0,5.0,3766.0
2199950.0,"33 E Bellevue Pl APT 3W, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/33-E-Bellevue-Pl-APT-3W-Chicago-IL-60611/3848089_zpid/,4.0,4.0,4000.0
1455000.0,"10 E Delaware Pl APT 10B, Chicago, IL 60611",Price Change,https://www.zillow.com/homedetails/10-E-Delaware-Pl-APT-10B-Chicago-IL-60611/159466320_zpid/,3.0,4.0,2715.0
239000.0,"211 E Ohio St APT 2817, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-2817-Chicago-IL-60611/58368592_zpid/,3.0,1.0,2016.0
338000.0,"550 N Saint Clair St APT 902, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/550-N-Saint-Clair-St-APT-902-Chicago-IL-60611/101451491_zpid/,3.0,1.0,2016.0
850000.0,"179 E Lake Shore Dr #502, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/179-E-Lake-Shore-Dr-502-Chicago-IL-60611/2088562442_zpid/,2.0,2.0,1852.0
449999.0,"1120 N Lake Shore Dr #16C, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/1120-N-Lake-Shore-Dr-16C-Chicago-IL-60611/2062683103_zpid/,2.0,2.0,1435.0
449000.0,"401 E Ontario St APT 1609, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/401-E-Ontario-St-APT-1609-Chicago-IL-60611/58367944_zpid/,2.0,2.0,1200.0
299900.0,"110 E Delaware Pl APT 803, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/110-E-Delaware-Pl-APT-803-Chicago-IL-60611/3848936_zpid/,3.0,1.0,2016.0
5350000.0,"53 E Bellevue Pl, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/53-E-Bellevue-Pl-Chicago-IL-60611/3847745_zpid/,5.0,6.0,6500.0
400000.0,"73 E Elm St APT 11D, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/73-E-Elm-St-APT-11D-Chicago-IL-60611/3846541_zpid/,3.0,1.0,2016.0
210000.0,"535 N Michigan Ave APT 2212, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/535-N-Michigan-Ave-APT-2212-Chicago-IL-60611/3864645_zpid/,3.0,1.0,2016.0
355000.0,"57 E Delaware Pl APT 1804, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/57-E-Delaware-Pl-APT-1804-Chicago-IL-60611/58363515_zpid/,3.0,1.0,2016.0
190000.0,"33 E Cedar St APT 10B, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/33-E-Cedar-St-APT-10B-Chicago-IL-60611/3847282_zpid/,3.0,1.0,2016.0
215000.0,"474 N Lake Shore Dr APT 3307, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/474-N-Lake-Shore-Dr-APT-3307-Chicago-IL-60611/80857757_zpid/,3.0,1.0,2016.0
2350000.0,"257 E Delaware Pl #10AB, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/257-E-Delaware-Pl-10AB-Chicago-IL-60611/2077760262_zpid/,4.0,5.0,4000.0
375000.0,"211 E Ohio St APT 2303, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-2303-Chicago-IL-60611/58368470_zpid/,2.0,2.0,1050.0
409000.0,"505 N McClurg Ct APT 504, Chicago, IL 60611",New,https://www.zillow.com/homedetails/505-N-McClurg-Ct-APT-504-Chicago-IL-60611/99357568_zpid/,3.0,1.0,2016.0
280000.0,"480 N McClurg Ct APT 817, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/480-N-McClurg-Ct-APT-817-Chicago-IL-60611/2088913032_zpid/,3.0,1.0,2016.0
2350000.0,"257 E Delaware Pl #10AB, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/257-E-Delaware-Pl-10AB-Chicago-IL-60611/2077760262_zpid/,4.0,5.0,4000.0
375000.0,"211 E Ohio St APT 2303, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-2303-Chicago-IL-60611/58368470_zpid/,2.0,2.0,1050.0
409000.0,"505 N McClurg Ct APT 504, Chicago, IL 60611",New,https://www.zillow.com/homedetails/505-N-McClurg-Ct-APT-504-Chicago-IL-60611/99357568_zpid/,3.0,1.0,2016.0
265000.0,"535 N Michigan Ave APT 3101, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/535-N-Michigan-Ave-APT-3101-Chicago-IL-60611/3864769_zpid/,3.0,1.0,2016.0
259000.0,"440 N Wabash Ave APT 2607, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/440-N-Wabash-Ave-APT-2607-Chicago-IL-60611/80810285_zpid/,3.0,1.0,2016.0
205000.0,"233 E Erie St APT 1609, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/233-E-Erie-St-APT-1609-Chicago-IL-60611/3866754_zpid/,3.0,1.0,2016.0
219000.0,"175 E Delaware Pl APT 5007, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/175-E-Delaware-Pl-APT-5007-Chicago-IL-60611/3849978_zpid/,3.0,1.0,2016.0
1150000.0,"550 N Saint Clair St APT 2403, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/550-N-Saint-Clair-St-APT-2403-Chicago-IL-60611/119087886_zpid/,3.0,3.0,2500.0
545000.0,"233 E Erie St SUITE 2500, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/233-E-Erie-St-SUITE-2500-Chicago-IL-60611/3866836_zpid/,2.0,2.0,1800.0
590000.0,"474 N Lake Shore Dr APT 4808, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/474-N-Lake-Shore-Dr-APT-4808-Chicago-IL-60611/80814295_zpid/,3.0,3.0,1600.0
285000.0,"10 E Ontario St APT 4101, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/10-E-Ontario-St-APT-4101-Chicago-IL-60611/80810974_zpid/,3.0,1.0,2016.0
270000.0,"440 N Wabash Ave APT 2808, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/440-N-Wabash-Ave-APT-2808-Chicago-IL-60611/80813621_zpid/,3.0,1.0,2016.0
260000.0,"405 N Wabash Ave UNIT 3612, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/405-N-Wabash-Ave-UNIT-3612-Chicago-IL-60611/3865301_zpid/,3.0,1.0,2016.0
325000.0,"512 N McClurg Ct APT 2006, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/512-N-McClurg-Ct-APT-2006-Chicago-IL-60611/61960853_zpid/,3.0,1.0,2016.0
220000.0,"100 E Walton St APT 31E, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/100-E-Walton-St-APT-31E-Chicago-IL-60611/3848256_zpid/,3.0,1.0,2016.0
180000.0,"777 N Michigan Ave APT 1802, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/777-N-Michigan-Ave-APT-1802-Chicago-IL-60611/3865588_zpid/,3.0,1.0,2016.0
230000.0,"230 E Ontario St APT 1202, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/230-E-Ontario-St-APT-1202-Chicago-IL-60611/3866892_zpid/,3.0,1.0,2016.0
199500.0,"850 N Dewitt Pl APT 17E, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/850-N-Dewitt-Pl-APT-17E-Chicago-IL-60611/3852441_zpid/,3.0,1.0,2016.0
449000.0,"480 N McClurg Ct APT 901, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/480-N-McClurg-Ct-APT-901-Chicago-IL-60611/54539293_zpid/,2.0,2.0,1200.0
449900.0,"680 N Lake Shore Dr APT 212, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/680-N-Lake-Shore-Dr-APT-212-Chicago-IL-60611/3866083_zpid/,2.0,2.0,1700.0
339900.0,"40 E Cedar St APT 12A, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/40-E-Cedar-St-APT-12A-Chicago-IL-60611/3846563_zpid/,2.0,2.0,1200.0
229000.0,"10 E Ontario St APT 807, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/10-E-Ontario-St-APT-807-Chicago-IL-60611/80850213_zpid/,3.0,1.0,2016.0
412000.0,"440 N Wabash Ave APT 1809, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/440-N-Wabash-Ave-APT-1809-Chicago-IL-60611/80834973_zpid/,3.0,1.0,2016.0
209000.0,"535 N Michigan Ave APT 1808, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/535-N-Michigan-Ave-APT-1808-Chicago-IL-60611/3864581_zpid/,3.0,1.0,2016.0
465000.0,"680 N Lake Shore Dr APT 1215, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/680-N-Lake-Shore-Dr-APT-1215-Chicago-IL-60611/3866166_zpid/,2.0,2.0,1600.0
1249000.0,"474 N Lake Shore Dr APT 6003, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/474-N-Lake-Shore-Dr-APT-6003-Chicago-IL-60611/80835553_zpid/,2.0,2.0,2005.0
599000.0,"159 E Walton Pl APT 7F, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/159-E-Walton-Pl-APT-7F-Chicago-IL-60611/80813577_zpid/,3.0,1.0,2016.0
299000.0,"40 E Cedar St APT 7B, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/40-E-Cedar-St-APT-7B-Chicago-IL-60611/3846576_zpid/,3.0,1.0,2016.0
224900.0,"175 E Delaware Pl APT 4908, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/175-E-Delaware-Pl-APT-4908-Chicago-IL-60611/3849955_zpid/,3.0,1.0,2016.0
315000.0,"73 E Elm St APT 6C, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/73-E-Elm-St-APT-6C-Chicago-IL-60611/3846525_zpid/,3.0,1.0,2016.0
475000.0,"260 E Chestnut St APT 2504, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/260-E-Chestnut-St-APT-2504-Chicago-IL-60611/3850887_zpid/,2.0,2.0,1409.0
330000.0,"440 N Wabash Ave APT 4204, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/440-N-Wabash-Ave-APT-4204-Chicago-IL-60611/80843932_zpid/,3.0,1.0,2016.0
1900000.0,"403 N Wabash Ave #PHB, Chicago, IL 60611",New,https://www.zillow.com/homedetails/403-N-Wabash-Ave-PHB-Chicago-IL-60611/2079613938_zpid/,3.0,4.0,2517.0
1195000.0,"1040 N Lake Shore Dr APT 30A, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/1040-N-Lake-Shore-Dr-APT-30A-Chicago-IL-60611/3846826_zpid/,3.0,4.0,2800.0
3795000.0,"21 E Huron St APT 4801, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/21-E-Huron-St-APT-4801-Chicago-IL-60611/70469778_zpid/,4.0,5.0,5143.0
279000.0,"880 N Lake Shore Dr APT 11C, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/880-N-Lake-Shore-Dr-APT-11C-Chicago-IL-60611/2077232462_zpid/,3.0,1.0,2016.0
238000.0,"474 N Lake Shore Dr APT 3106, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/474-N-Lake-Shore-Dr-APT-3106-Chicago-IL-60611/80814946_zpid/,3.0,1.0,2016.0
233900.0,"211 E Ohio St APT 2325, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-2325-Chicago-IL-60611/58368490_zpid/,3.0,1.0,2016.0
324995.0,"160 E Illinois St APT 1403, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/160-E-Illinois-St-APT-1403-Chicago-IL-60611/89902262_zpid/,3.0,1.0,2016.0
447000.0,"201 E Chestnut St APT 21A, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/201-E-Chestnut-St-APT-21A-Chicago-IL-60611/3852200_zpid/,2.0,2.0,1600.0
324995.0,"160 E Illinois St APT 1403, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/160-E-Illinois-St-APT-1403-Chicago-IL-60611/89902262_zpid/,3.0,1.0,2016.0
447000.0,"201 E Chestnut St APT 21A, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/201-E-Chestnut-St-APT-21A-Chicago-IL-60611/3852200_zpid/,2.0,2.0,1600.0
569000.0,"175 E Delaware Pl APT 4723, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/175-E-Delaware-Pl-APT-4723-Chicago-IL-60611/3849921_zpid/,2.0,2.0,1528.0
208000.0,"405 N Wabash Ave UNIT 712, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/405-N-Wabash-Ave-UNIT-712-Chicago-IL-60611/3864900_zpid/,3.0,1.0,2016.0
525000.0,"505 N Lake Shore Dr APT 6508, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/505-N-Lake-Shore-Dr-APT-6508-Chicago-IL-60611/3867386_zpid/,3.0,1.0,2016.0
5250000.0,"800 N Michigan Ave APT 3501, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/800-N-Michigan-Ave-APT-3501-Chicago-IL-60611/60265959_zpid/,4.0,4.0,5250.0
309000.0,"175 E Delaware Pl APT 5718, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/175-E-Delaware-Pl-APT-5718-Chicago-IL-60611/3850140_zpid/,3.0,1.0,2016.0
3325000.0,"451 E Grand Ave #5105, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/451-E-Grand-Ave-5105-Chicago-IL-60611/2097110108_zpid/,3.0,4.0,3431.0
218000.0,"33 E Cedar St APT 11C, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/33-E-Cedar-St-APT-11C-Chicago-IL-60611/3847291_zpid/,3.0,1.0,2016.0
425000.0,"175 E Delaware Pl APT 5701, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/175-E-Delaware-Pl-APT-5701-Chicago-IL-60611/3850124_zpid/,2.0,2.0,1325.0
289900.0,"440 N McClurg Ct APT 806, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/440-N-McClurg-Ct-APT-806-Chicago-IL-60611/54538723_zpid/,3.0,1.0,2016.0
370000.0,"2 E Erie St APT 2106, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/2-E-Erie-St-APT-2106-Chicago-IL-60611/80811203_zpid/,2.0,1.0,905.0
189999.0,"211 E Ohio St APT 301, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-301-Chicago-IL-60611/58368079_zpid/,3.0,1.0,2016.0
499900.0,"175 E Delaware Pl APT 4811, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/175-E-Delaware-Pl-APT-4811-Chicago-IL-60611/3849934_zpid/,2.0,2.0,1250.0
5900000.0,"270 E Pearson St #701-801, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/270-E-Pearson-St-701-801-Chicago-IL-60611/343871005_zpid/,5.0,8.0,6860.0
1499999.0,"229 E Lake Shore Dr UNIT 10E, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/229-E-Lake-Shore-Dr-UNIT-10E-Chicago-IL-60611/2097398287_zpid/,4.0,4.0,3735.0
219000.0,"880 N Lake Shore Dr APT 25H, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/880-N-Lake-Shore-Dr-APT-25H-Chicago-IL-60611/2133788864_zpid/,3.0,1.0,2016.0
3150000.0,"451 E Grand Ave #5106, Chicago, IL 60611",Price Change,https://www.zillow.com/homedetails/451-E-Grand-Ave-5106-Chicago-IL-60611/2077765354_zpid/,3.0,4.0,3622.0
350000.0,"10 E Ontario St APT 3608, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/10-E-Ontario-St-APT-3608-Chicago-IL-60611/80826639_zpid/,3.0,1.0,2016.0
203500.0,"211 E Ohio St APT 1114, Chicago, IL 60611",Price Change,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-1114-Chicago-IL-60611/58368230_zpid/,3.0,1.0,2016.0
3590000.0,"435 N Michigan Ave #401, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/435-N-Michigan-Ave-401-Chicago-IL-60611/2067889400_zpid/,3.0,4.0,2900.0
3699000.0,"34 E Bellevue Pl, Chicago Heights, IL 60611",Active,https://www.zillow.com/homedetails/34-E-Bellevue-Pl-Chicago-Heights-IL-60611/3846726_zpid/,5.0,7.0,6500.0
549000.0,"505 N Lake Shore Dr APT 2709, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/505-N-Lake-Shore-Dr-APT-2709-Chicago-IL-60611/3867832_zpid/,2.0,2.0,1460.0
469000.0,"505 N Lake Shore Dr APT 506, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/505-N-Lake-Shore-Dr-APT-506-Chicago-IL-60611/3868210_zpid/,2.0,1.0,1100.0
440500.0,"401 E Ontario St APT 2902, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/401-E-Ontario-St-APT-2902-Chicago-IL-60611/58367823_zpid/,2.0,2.0,1200.0
3250000.0,"403 N Wabash Ave #16A, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/403-N-Wabash-Ave-16A-Chicago-IL-60611/2093255761_zpid/,3.0,4.0,3434.0
2300000.0,"161 E Chicago Ave UNIT 62S2, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/161-E-Chicago-Ave-UNIT-62S2-Chicago-IL-60611/3866066_zpid/,3.0,3.0,4500.0
3500000.0,"800 N Michigan Ave APT 4801, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/800-N-Michigan-Ave-APT-4801-Chicago-IL-60611/60265982_zpid/,3.0,3.0,4200.0
3499500.0,"10 E Delaware Pl APT 34A, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/10-E-Delaware-Pl-APT-34A-Chicago-IL-60611/159466399_zpid/,3.0,3.0,3100.0
800000.0,"512 N McClurg Ct #5601-02, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/512-N-McClurg-Ct-5601-02-Chicago-IL-60611/2053077821_zpid/,3.0,3.0,2200.0
570000.0,"240 E Illinois St APT 2506, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/240-E-Illinois-St-APT-2506-Chicago-IL-60611/101434752_zpid/,2.0,2.0,1361.0
725000.0,"70 E Cedar St #UNIT 11W, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/70-E-Cedar-St-UNIT-11W-Chicago-IL-60611/2098168689_zpid/,3.0,3.0,2400.0
5500000.0,"25 E Superior St APT 4701, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/25-E-Superior-St-APT-4701-Chicago-IL-60611/65545254_zpid/,4.0,6.0,8100.0
385000.0,"240 E Illinois St APT 402, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/240-E-Illinois-St-APT-402-Chicago-IL-60611/89912110_zpid/,3.0,1.0,2016.0
695000.0,"1110 N Lake Shore Dr APT 19N, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/1110-N-Lake-Shore-Dr-APT-19N-Chicago-IL-60611/3846441_zpid/,3.0,3.0,2003.0
1799000.0,"180 E Pearson St APT 6002, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/180-E-Pearson-St-APT-6002-Chicago-IL-60611/3852015_zpid/,3.0,3.0,2975.0
264900.0,"100 E Walton St APT 19G, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/100-E-Walton-St-APT-19G-Chicago-IL-60611/3848162_zpid/,3.0,1.0,2016.0
1250000.0,"25 E Superior St APT 2506, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/25-E-Superior-St-APT-2506-Chicago-IL-60611/65546857_zpid/,3.0,3.0,2200.0
1899999.0,"451 E Grand Ave APT 4702, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/451-E-Grand-Ave-APT-4702-Chicago-IL-60611/2081086891_zpid/,3.0,3.0,2121.0
320000.0,"401 E Ontario St APT 3308, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/401-E-Ontario-St-APT-3308-Chicago-IL-60611/58367777_zpid/,3.0,1.0,2016.0
5200000.0,"159 E Walton Pl APT 18A, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/159-E-Walton-Pl-APT-18A-Chicago-IL-60611/80820309_zpid/,3.0,4.0,4984.0
5200000.0,"159 E Walton Pl APT 18A, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/159-E-Walton-Pl-APT-18A-Chicago-IL-60611/80820309_zpid/,3.0,4.0,4984.0
440000.0,"10 E Ontario St APT 4406, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/10-E-Ontario-St-APT-4406-Chicago-IL-60611/80810366_zpid/,2.0,2.0,1390.0
3495000.0,"800 N Michigan Ave APT 5002, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/800-N-Michigan-Ave-APT-5002-Chicago-IL-60611/60265998_zpid/,4.0,5.0,5200.0
1500000.0,"600 N Fairbanks Ct PENTHOUSE 3705, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/600-N-Fairbanks-Ct-PENTHOUSE-3705-Chicago-IL-60611/99346764_zpid/,2.0,3.0,1832.0
195000.0,"880 N Lake Shore Dr APT 3H, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/880-N-Lake-Shore-Dr-APT-3H-Chicago-IL-60611/2062640766_zpid/,3.0,1.0,2016.0
1249900.0,"401 N Wabash Ave UNIT 82B, Chicago, IL 60611",Active,https://www.zillow.com/homedetails/401-N-Wabash-Ave-UNIT-82B-Chicago-IL-60611/113961009_zpid/,2.0,3.0,1839.0
