price,address,features,is_active,url
795000,"1938 N Sawyer Ave #2, Chicago, IL 60647","3 bds, 2 ba, 1,900 sqft",Active,https://www.zillow.com/homedetails/1938-N-Sawyer-Ave-2-Chicago-IL-60647/2057854882_zpid/
999999,"2450 N Central Park Ave, Chicago, IL 60647","2 bds, 2 ba, 2,250 sqft",Active,https://www.zillow.com/homedetails/2450-N-Central-Park-Ave-Chicago-IL-60647/3670423_zpid/
1449000,"2175 N Maplewood Ave, Chicago, IL 60647","8 bds, 8 ba, -- sqft",Active,https://www.zillow.com/homedetails/2175-N-Maplewood-Ave-Chicago-IL-60647/158513190_zpid/
520000,"(undisclosed Address), Chicago, IL 60647","2 bds, 2 ba, 2,000 sqft",Active,https://www.zillow.com/homedetails/Chicago-IL-60647/3669353_zpid/
1099000,"2252 N Monticello Ave, Chicago, IL 60647","9 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/2252-N-Monticello-Ave-Chicago-IL-60647/2082692690_zpid/
1175000,"1807 N Lawndale Ave, Chicago, IL 60647","9 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1807-N-Lawndale-Ave-Chicago-IL-60647/2062860607_zpid/
899000,"1615 N Fairfield Ave #1, Chicago, IL 60647","4 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1615-N-Fairfield-Ave-1-Chicago-IL-60647/2081537038_zpid/
620000,"2541 N Hamlin Ave, Chicago, IL 60647","6 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/2541-N-Hamlin-Ave-Chicago-IL-60647/2052844037_zpid/
695000,"2162 N Oakley Ave, Chicago, IL 60647","2,178 sqft lot ",Active,https://www.zillow.com/homedetails/2162-N-Oakley-Ave-Chicago-IL-60647/3732315_zpid/
825000,"2244 N Springfield Ave, Chicago, IL 60647","6 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/2244-N-Springfield-Ave-Chicago-IL-60647/2129618237_zpid/
850000,"1830 N Kimball Ave, Chicago, IL 60647","10 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1830-N-Kimball-Ave-Chicago-IL-60647/2079206809_zpid/
415000,"2434 N Saint Louis Ave, Chicago, IL 60647","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/2434-N-Saint-Louis-Ave-Chicago-IL-60647/3670713_zpid/
199000,"3651 W Cortland St, Chicago, IL 60647","3,348 sqft lot ",Active,https://www.zillow.com/homedetails/3651-W-Cortland-St-Chicago-IL-60647/101248711_zpid/
299000,"2856 W Belden Ave, Chicago, IL 60647","2,178 sqft lot ",Active,https://www.zillow.com/homedetails/2856-W-Belden-Ave-Chicago-IL-60647/2070452305_zpid/
975000,"3265 W Armitage Ave, Chicago, IL 60647",0.26 acres lot ,Active,https://www.zillow.com/homedetails/3265-W-Armitage-Ave-Chicago-IL-60647/2068514264_zpid/
247499,"3946 W Dickens Ave, Chicago, IL 60647","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/3946-W-Dickens-Ave-Chicago-IL-60647/3687336_zpid/
399900,"1838 N Rockwell St, Chicago, IL 60647","2,780 sqft lot ",Active,https://www.zillow.com/homedetails/1838-N-Rockwell-St-Chicago-IL-60647/158514923_zpid/
1600000,"1801 N Winnebago Ave, Chicago, IL 60647","10,454 sqft lot ",Active,https://www.zillow.com/homedetails/1801-N-Winnebago-Ave-Chicago-IL-60647/2146995152_zpid/
499999,"2735 N Campbell Ave, Chicago, IL 60647","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/2735-N-Campbell-Ave-Chicago-IL-60647/101270424_zpid/
310000,"1826 N Kimball Ave, Chicago, IL 60647","4,425 sqft lot ",Active,https://www.zillow.com/homedetails/1826-N-Kimball-Ave-Chicago-IL-60647/3688173_zpid/
142490,"3715 W Armitage Ave, Chicago, IL 60647","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/3715-W-Armitage-Ave-Chicago-IL-60647/2059257528_zpid/
595000,"1821 N Kimball Ave, Chicago, IL 60647","4,725 sqft lot ",Active,https://www.zillow.com/homedetails/1821-N-Kimball-Ave-Chicago-IL-60647/2131657401_zpid/
485000,"3947 W Fullerton Ave, Chicago, IL 60647","6,534 sqft lot ",Active,https://www.zillow.com/homedetails/3947-W-Fullerton-Ave-Chicago-IL-60647/158509545_zpid/
559000,"3600 W North Ave, Chicago, IL 60647","9,375 sqft lot ",Price Change,https://www.zillow.com/homedetails/3600-W-North-Ave-Chicago-IL-60647/2093843508_zpid/
1195000,"3649 W Armitage Ave, Chicago, IL 60647",0.29 acres lot ,Active,https://www.zillow.com/homedetails/3649-W-Armitage-Ave-Chicago-IL-60647/2087549771_zpid/
399900,"1924 N Kimball Ave, Chicago, IL 60647","8,712 sqft lot ",Active,https://www.zillow.com/homedetails/1924-N-Kimball-Ave-Chicago-IL-60647/342490489_zpid/
1799000,"2076 N Western Ave, Chicago, IL 60647","9,111 sqft lot ",Active,https://www.zillow.com/homedetails/2076-N-Western-Ave-Chicago-IL-60647/2054741242_zpid/
225000,"4926 W Hirsch St, Chicago, IL 60651","3 bds, 2 ba, 1,077 sqft",New,https://www.zillow.com/homedetails/4926-W-Hirsch-St-Chicago-IL-60651/3796412_zpid/
309900,"4200 W Thomas St, Chicago, IL 60651","5 bds, 2 ba, 1,950 sqft",New,https://www.zillow.com/homedetails/4200-W-Thomas-St-Chicago-IL-60651/3795206_zpid/
379000,"1106 N Springfield Ave, Chicago, IL 60651","4 bds, 2 ba, 1,800 sqft",Active,https://www.zillow.com/homedetails/1106-N-Springfield-Ave-Chicago-IL-60651/3794075_zpid/
225000,"822 N Harding Ave, Chicago, IL 60651","5 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/822-N-Harding-Ave-Chicago-IL-60651/346179336_zpid/
194900,"1301 N Parkside Ave, Chicago, IL 60651","4 bds, 1 ba, 2,007 sqft",Price Change,https://www.zillow.com/homedetails/1301-N-Parkside-Ave-Chicago-IL-60651/3799122_zpid/
419999,"1144 N Laramie Ave, Chicago, IL 60651","4 bds, 2 ba, 994 sqft",New,https://www.zillow.com/homedetails/1144-N-Laramie-Ave-Chicago-IL-60651/3796911_zpid/
270000,"835 N Laramie Ave, Chicago, IL 60651","4 bds, 3 ba, 1,617 sqft",New,https://www.zillow.com/homedetails/835-N-Laramie-Ave-Chicago-IL-60651/3797709_zpid/
370000,"1425 N Long Ave, Chicago, IL 60651","5 bds, 3 ba, 2,261 sqft",New,https://www.zillow.com/homedetails/1425-N-Long-Ave-Chicago-IL-60651/3796043_zpid/
230000,"913 N Kedvale Ave, Chicago, IL 60651","6 bds, 3 ba, 2,710 sqft",New,https://www.zillow.com/homedetails/913-N-Kedvale-Ave-Chicago-IL-60651/3795635_zpid/
600000,"1124 N Kedvale Ave, Chicago, IL 60651","4 bds, 4 ba, 2,825 sqft",Active,https://www.zillow.com/homedetails/1124-N-Kedvale-Ave-Chicago-IL-60651/158678097_zpid/
195000,"1508 N Harding Ave #1S, Chicago, IL 60651","2 bds, 1 ba, 995 sqft",Active,https://www.zillow.com/homedetails/1508-N-Harding-Ave-1S-Chicago-IL-60651/2054342479_zpid/
375000,"1411 N Long Ave, Chicago, IL 60651","5 bds, 2 ba, 4,800 sqft",activated,https://www.zillow.com/homedetails/1411-N-Long-Ave-Chicago-IL-60651/3796047_zpid/
995000,"3300 W Pierce Ave, Chicago, IL 60651","6,098 sqft lot ",Active,https://www.zillow.com/homedetails/3300-W-Pierce-Ave-Chicago-IL-60651/2081452904_zpid/
415000,"956 N Drake Ave, Chicago, IL 60651","8 bds, 5 ba, -- sqft",Active,https://www.zillow.com/homedetails/956-N-Drake-Ave-Chicago-IL-60651/2054768644_zpid/
559000,"3402 W Pierce Ave, Chicago, IL 60651","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/3402-W-Pierce-Ave-Chicago-IL-60651/2109699446_zpid/
--,"1401 N Massasoit Ave, Chicago, IL 60651","3 bds, 3 ba, 2,368 sqft",Auction,https://www.zillow.com/homedetails/1401-N-Massasoit-Ave-Chicago-IL-60651/3798879_zpid/
605000,"1105 N Monticello Ave, Chicago, IL 60651","3 bds, 3 ba, 1,800 sqft",Active,https://www.zillow.com/homedetails/1105-N-Monticello-Ave-Chicago-IL-60651/2056102311_zpid/
379000,"4906 W Walton St, Chicago, IL 60651","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/4906-W-Walton-St-Chicago-IL-60651/2087613137_zpid/
325000,"(undisclosed Address), Chicago, IL 60651","4 bds, 2 ba, 1,160 sqft",Active,https://www.zillow.com/homedetails/Chicago-IL-60651/3796089_zpid/
195000,"1508 N Harding Ave #2N, Chicago, IL 60651","2 bds, 1 ba, 995 sqft",Active,https://www.zillow.com/homedetails/1508-N-Harding-Ave-2N-Chicago-IL-60651/2054342161_zpid/
195000,"1508 N Harding Ave #2S, Chicago, IL 60651","2 bds, 1 ba, 995 sqft",Active,https://www.zillow.com/homedetails/1508-N-Harding-Ave-2S-Chicago-IL-60651/2054342454_zpid/
195000,"1508 N Harding Ave #1N, Chicago, IL 60651","2 bds, 1 ba, 995 sqft",Active,https://www.zillow.com/homedetails/1508-N-Harding-Ave-1N-Chicago-IL-60651/2054342176_zpid/
195000,"1508 N Harding Ave #3S, Chicago, IL 60651","2 bds, 1 ba, 995 sqft",Active,https://www.zillow.com/homedetails/1508-N-Harding-Ave-3S-Chicago-IL-60651/2054342433_zpid/
195000,"1508 N Harding Ave #3N, Chicago, IL 60651","2 bds, 1 ba, 995 sqft",Active,https://www.zillow.com/homedetails/1508-N-Harding-Ave-3N-Chicago-IL-60651/2054342151_zpid/
40000,"3617 W Hirsch St, Chicago, IL 60651","2,418 sqft lot ",Active,https://www.zillow.com/homedetails/3617-W-Hirsch-St-Chicago-IL-60651/158675658_zpid/
30000,"935 N Lockwood Ave, Chicago, IL 60651","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/935-N-Lockwood-Ave-Chicago-IL-60651/3797226_zpid/
545000,"4345-57 W Haddon Ave, Chicago, IL 60651",0.54 acres lot ,Active,https://www.zillow.com/homedetails/4345-57-W-Haddon-Ave-Chicago-IL-60651/342911278_zpid/
69000,"866 N Christiana Ave, Chicago, IL 60651","3,485 sqft lot ",New,https://www.zillow.com/homedetails/866-N-Christiana-Ave-Chicago-IL-60651/3794791_zpid/
31000,"4828 W Cortez St, Chicago, IL 60651","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/4828-W-Cortez-St-Chicago-IL-60651/158680539_zpid/
50000,"932 N Trumbull Ave, Chicago, IL 60651","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/932-N-Trumbull-Ave-Chicago-IL-60651/3794597_zpid/
170000,"1056 N Christiana Ave, Chicago, IL 60651","2,178 sqft lot ",Active,https://www.zillow.com/homedetails/1056-N-Christiana-Ave-Chicago-IL-60651/87705887_zpid/
245000,"3435 W Le Moyne St, Chicago, IL 60651","2,952 sqft lot ",Active,https://www.zillow.com/homedetails/3435-W-Le-Moyne-St-Chicago-IL-60651/158675973_zpid/
125000,"3738 W Division St, Chicago, IL 60651","3,250 sqft lot ",Active,https://www.zillow.com/homedetails/3738-W-Division-St-Chicago-IL-60651/158675782_zpid/
37500,"1104 N Harding Ave, Chicago, IL 60651","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1104-N-Harding-Ave-Chicago-IL-60651/158676373_zpid/
29900,"937 N Harding Ave, Chicago, IL 60651","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/937-N-Harding-Ave-Chicago-IL-60651/3794229_zpid/
40000,"1023 N Harding Ave, Chicago, IL 60651","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1023-N-Harding-Ave-Chicago-IL-60651/158676533_zpid/
64900,"4404 W Cortez St, Chicago, IL 60651","4,960 sqft lot ",Active,https://www.zillow.com/homedetails/4404-W-Cortez-St-Chicago-IL-60651/158677931_zpid/
60000,"4258 W Augusta Blvd, Chicago, IL 60651","6,534 sqft lot ",Active,https://www.zillow.com/homedetails/4258-W-Augusta-Blvd-Chicago-IL-60651/337756554_zpid/
99900,"3747 W Division St, Chicago, IL 60651","6,000 sqft lot ",Active,https://www.zillow.com/homedetails/3747-W-Division-St-Chicago-IL-60651/253204950_zpid/
99999,"1110 N Springfield Ave, Chicago, IL 60651","6,098 sqft lot ",Active,https://www.zillow.com/homedetails/1110-N-Springfield-Ave-Chicago-IL-60651/158676430_zpid/
575000,"436 W Belmont Ave APT 203, Chicago, IL 60657","2 bds, 2 ba, 1,600 sqft",New,https://www.zillow.com/homedetails/436-W-Belmont-Ave-APT-203-Chicago-IL-60657/60264723_zpid/
2000000,"1900 W Fletcher St, Chicago, IL 60657","6 bds, 6 ba, 5,000 sqft",New,https://www.zillow.com/homedetails/1900-W-Fletcher-St-Chicago-IL-60657/3731095_zpid/
325000,"1448 W Roscoe St APT 2W, Chicago, IL 60657","2 bds, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/1448-W-Roscoe-St-APT-2W-Chicago-IL-60657/101357893_zpid/
349900,"2930 N Sheridan Rd APT 806, Chicago, IL 60657","2 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/2930-N-Sheridan-Rd-APT-806-Chicago-IL-60657/89965112_zpid/
425000,"813 W Oakdale Ave APT 2, Chicago, IL 60657","2 bds, 2 ba, -- sqft",activated,https://www.zillow.com/homedetails/813-W-Oakdale-Ave-APT-2-Chicago-IL-60657/3728524_zpid/
240000,"3314 N Lake Shore Dr APT 6D, Chicago, IL 60657","2 bds, 2 ba, 1,500 sqft",Active,https://www.zillow.com/homedetails/3314-N-Lake-Shore-Dr-APT-6D-Chicago-IL-60657/3718434_zpid/
599000,"2843 N Lincoln Ave APT 206, Chicago, IL 60657","2 bds, 2 ba, 1,700 sqft",New,https://www.zillow.com/homedetails/2843-N-Lincoln-Ave-APT-206-Chicago-IL-60657/3727744_zpid/
275000,"529 W Brompton Ave APT 1S, Chicago, IL 60657","2 bds, 1 ba, 1,100 sqft",New,https://www.zillow.com/homedetails/529-W-Brompton-Ave-APT-1S-Chicago-IL-60657/3716822_zpid/
775000,"3348 N Ravenswood Ave, Chicago, IL 60657","3 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/3348-N-Ravenswood-Ave-Chicago-IL-60657/3710480_zpid/
325000,"550 W Surf St APT 202, Chicago, IL 60657","1 bd, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/550-W-Surf-St-APT-202-Chicago-IL-60657/347197994_zpid/
525000,"3519 N Sheffield Ave APT 3S, Chicago, IL 60657","2 bds, 2 ba, 1,600 sqft",Active,https://www.zillow.com/homedetails/3519-N-Sheffield-Ave-APT-3S-Chicago-IL-60657/3712323_zpid/
750000,"3342 N Southport Ave APT 1, Chicago, IL 60657","3 bds, 3 ba, 2,300 sqft",New,https://www.zillow.com/homedetails/3342-N-Southport-Ave-APT-1-Chicago-IL-60657/63695196_zpid/
325000,"741 W California Ter #2, Chicago, IL 60657","2 bds, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/741-W-California-Ter-2-Chicago-IL-60657/3719849_zpid/
130000,"3103 N Kenmore Ave APT 2, Chicago, IL 60657","Studio , 1 ba, 450 sqft",New,https://www.zillow.com/homedetails/3103-N-Kenmore-Ave-APT-2-Chicago-IL-60657/49918380_zpid/
665000,"2918 N Pine Grove Ave APT 1, Chicago, IL 60657","3 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/2918-N-Pine-Grove-Ave-APT-1-Chicago-IL-60657/3720922_zpid/
435000,"3260 N Clark St APT 407, Chicago, IL 60657","2 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/3260-N-Clark-St-APT-407-Chicago-IL-60657/62009834_zpid/
775000,"843 W Buckingham Pl APT 3E, Chicago, IL 60657","3 bds, 2 ba, 1,600 sqft",New,https://www.zillow.com/homedetails/843-W-Buckingham-Pl-APT-3E-Chicago-IL-60657/253419317_zpid/
475000,"3325 N Lincoln Ave APT 302, Chicago, IL 60657","2 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/3325-N-Lincoln-Ave-APT-302-Chicago-IL-60657/3710564_zpid/
300000,"2800 N Pine Grove Ave UNIT 5D, Chicago, IL 60657","2 bds, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/2800-N-Pine-Grove-Ave-UNIT-5D-Chicago-IL-60657/3721437_zpid/
1200000,"823 W George St #1, Chicago, IL 60657","4 bds, 4 ba, 2,700 sqft",New,https://www.zillow.com/homedetails/823-W-George-St-1-Chicago-IL-60657/337756456_zpid/
374900,"3033 N Sheridan Rd APT 1205, Chicago, IL 60657","2 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/3033-N-Sheridan-Rd-APT-1205-Chicago-IL-60657/101354365_zpid/
830000,"854 W Buckingham Pl APT 1E, Chicago, IL 60657","3 bds, 3 ba, -- sqft",New,https://www.zillow.com/homedetails/854-W-Buckingham-Pl-APT-1E-Chicago-IL-60657/58361078_zpid/
459000,"3057 N Seminary Ave APT 4N, Chicago, IL 60657","2 bds, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/3057-N-Seminary-Ave-APT-4N-Chicago-IL-60657/3728086_zpid/
865000,"3334 N Clifton Ave APT 1, Chicago, IL 60657","4 bds, 3 ba, 2,616 sqft",Active,https://www.zillow.com/homedetails/3334-N-Clifton-Ave-APT-1-Chicago-IL-60657/62009813_zpid/
180000,"450 W Briar Pl APT 9J, Chicago, IL 60657","1 bd, 1 ba, 525 sqft",Active,https://www.zillow.com/homedetails/450-W-Briar-Pl-APT-9J-Chicago-IL-60657/80821938_zpid/
799900,"3453 N Racine Ave APT 1S, Chicago, IL 60657","3 bds, 3 ba, -- sqft",New,https://www.zillow.com/homedetails/3453-N-Racine-Ave-APT-1S-Chicago-IL-60657/3712454_zpid/
374900,"3550 N Lake Shore Dr APT 416, Chicago, IL 60657","2 bds, 2 ba, 1,265 sqft",New,https://www.zillow.com/homedetails/3550-N-Lake-Shore-Dr-APT-416-Chicago-IL-60657/3715859_zpid/
345000,"524 W Cornelia Ave APT 2S, Chicago, IL 60657","2 bds, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/524-W-Cornelia-Ave-APT-2S-Chicago-IL-60657/87721249_zpid/
389000,"3359 N Clifton Ave #1, Chicago, IL 60657","2 bds, 1 ba, 1,200 sqft",Active,https://www.zillow.com/homedetails/3359-N-Clifton-Ave-1-Chicago-IL-60657/65559901_zpid/
460000,"415 W Aldine Ave APT 8A, Chicago, IL 60657","3 bds, 3 ba, 2,200 sqft",Active,https://www.zillow.com/homedetails/415-W-Aldine-Ave-APT-8A-Chicago-IL-60657/3718590_zpid/
1250000,"1849 W Wellington Ave, Chicago, IL 60657","10 bds, 5 ba, -- sqft",New,https://www.zillow.com/homedetails/1849-W-Wellington-Ave-Chicago-IL-60657/2079166359_zpid/
499900,"1521 W Wolfram St #2, Chicago, IL 60657","2 bds, 2 ba, 1,200 sqft",Active,https://www.zillow.com/homedetails/1521-W-Wolfram-St-2-Chicago-IL-60657/3727815_zpid/
799000,"3231 N Racine Ave #1, Chicago, IL 60657","4 bds, 3 ba, 2,300 sqft",Active,https://www.zillow.com/homedetails/3231-N-Racine-Ave-1-Chicago-IL-60657/70461080_zpid/
2499000,"627 W Melrose St, Chicago, IL 60657","8 bds, 8 ba, 6,000 sqft",Active,https://www.zillow.com/homedetails/627-W-Melrose-St-Chicago-IL-60657/3718697_zpid/
610000,"3530 N Fremont St APT 3, Chicago, IL 60657","2 bds, 2 ba, 1,500 sqft",activated,https://www.zillow.com/homedetails/3530-N-Fremont-St-APT-3-Chicago-IL-60657/63695232_zpid/
2500000,"1524 W George St, Chicago, IL 60657","5 bds, 5 ba, 6,200 sqft",New,https://www.zillow.com/homedetails/1524-W-George-St-Chicago-IL-60657/87700479_zpid/
695000,"3314 N Lake Shore Dr #3B-2A, Chicago, IL 60657","3 bds, 3 ba, 2,750 sqft",Active,https://www.zillow.com/homedetails/3314-N-Lake-Shore-Dr-3B-2A-Chicago-IL-60657/2055498144_zpid/
344500,"1635 W Belmont Ave APT 307, Chicago, IL 60657","1 bd, 1 ba, 810 sqft",Active,https://www.zillow.com/homedetails/1635-W-Belmont-Ave-APT-307-Chicago-IL-60657/49918608_zpid/
379900,"3440 N Lake Shore Dr APT 6A, Chicago, IL 60657","2 bds, 2 ba, 1,229 sqft",Active,https://www.zillow.com/homedetails/3440-N-Lake-Shore-Dr-APT-6A-Chicago-IL-60657/3717636_zpid/
645000,"3150 N Lake Shore Dr APT 19A, Chicago, IL 60657","3 bds, 3 ba, 2,200 sqft",New,https://www.zillow.com/homedetails/3150-N-Lake-Shore-Dr-APT-19A-Chicago-IL-60657/3721828_zpid/
195000,"450 W Briar Pl APT 12E, Chicago, IL 60657","1 bd, 1 ba, 525 sqft",Active,https://www.zillow.com/homedetails/450-W-Briar-Pl-APT-12E-Chicago-IL-60657/80819294_zpid/
234900,"535 W Brompton Ave APT 3N, Chicago, IL 60657","1 bd, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/535-W-Brompton-Ave-APT-3N-Chicago-IL-60657/2090865016_zpid/
3830000,"1225 W George St, Chicago, IL 60657","5 bds, 6 ba, 7,400 sqft",Active,https://www.zillow.com/homedetails/1225-W-George-St-Chicago-IL-60657/3727721_zpid/
460000,"3534 N Lake Shore Dr APT 3C, Chicago, IL 60657","3 bds, 2 ba, 1,800 sqft",Active,https://www.zillow.com/homedetails/3534-N-Lake-Shore-Dr-APT-3C-Chicago-IL-60657/3716673_zpid/
269900,"2800 N Lake Shore Dr APT 3411, Chicago, IL 60657","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/2800-N-Lake-Shore-Dr-APT-3411-Chicago-IL-60657/3723818_zpid/
535000,"609 W Stratford Pl APT 6A, Chicago, IL 60657","3 bds, 2 ba, 1,800 sqft",Active,https://www.zillow.com/homedetails/609-W-Stratford-Pl-APT-6A-Chicago-IL-60657/3717377_zpid/
225000,"3520 N Lake Shore Dr APT 4E, Chicago, IL 60657","1 bd, 1 ba, 1,200 sqft",Active,https://www.zillow.com/homedetails/3520-N-Lake-Shore-Dr-APT-4E-Chicago-IL-60657/3716689_zpid/
525000,"3150 N Lake Shore Dr APT 10F, Chicago, IL 60657","3 bds, 3 ba, 2,200 sqft",Active,https://www.zillow.com/homedetails/3150-N-Lake-Shore-Dr-APT-10F-Chicago-IL-60657/3721779_zpid/
275000,"3520 N Lake Shore Dr APT 9E, Chicago, IL 60657","1 bd, 1 ba, 1,200 sqft",Active,https://www.zillow.com/homedetails/3520-N-Lake-Shore-Dr-APT-9E-Chicago-IL-60657/3716759_zpid/
2999000,"333 W Barry Ave, Chicago, IL 60657","5 bds, 5 ba, 6,365 sqft",Active,https://www.zillow.com/homedetails/333-W-Barry-Ave-Chicago-IL-60657/89917353_zpid/
189000,"2909 N Sheridan Rd APT 308, Chicago, IL 60657","1 bd, 1 ba, 700 sqft",Active,https://www.zillow.com/homedetails/2909-N-Sheridan-Rd-APT-308-Chicago-IL-60657/3722812_zpid/
788000,"1343 W Cornelia Ave #3, Chicago, IL 60657","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/1343-W-Cornelia-Ave-3-Chicago-IL-60657/70460972_zpid/
314900,"3550 N Lake Shore Dr APT 2518, Chicago, IL 60657","2 bds, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/3550-N-Lake-Shore-Dr-APT-2518-Chicago-IL-60657/3716446_zpid/
475000,"3150 N Lake Shore Dr APT 4F, Chicago, IL 60657","4 bds, 3 ba, 2,200 sqft",Active,https://www.zillow.com/homedetails/3150-N-Lake-Shore-Dr-APT-4F-Chicago-IL-60657/3721743_zpid/
1349000,"1253 W Newport Ave, Chicago, IL 60657","8 bds, 6 ba, -- sqft",New,https://www.zillow.com/homedetails/1253-W-Newport-Ave-Chicago-IL-60657/158561713_zpid/
449900,"3534 N Lake Shore Dr APT 2D, Chicago, IL 60657","2 bds, 2 ba, 1,800 sqft",Active,https://www.zillow.com/homedetails/3534-N-Lake-Shore-Dr-APT-2D-Chicago-IL-60657/3716660_zpid/
1299000,"2804 N Lakewood Ave APT 208, Chicago, IL 60657","3 bds, 4 ba, 3,500 sqft",Price Change,https://www.zillow.com/homedetails/2804-N-Lakewood-Ave-APT-208-Chicago-IL-60657/3727875_zpid/
585000,"3300 N Lake Shore Dr APT 15B, Chicago, IL 60657","3 bds, 3 ba, 1,850 sqft",Active,https://www.zillow.com/homedetails/3300-N-Lake-Shore-Dr-APT-15B-Chicago-IL-60657/3718249_zpid/
138800,"3110 N Sheridan Rd APT 1208, Chicago, IL 60657","Studio , 1 ba, 400 sqft",Active,https://www.zillow.com/homedetails/3110-N-Sheridan-Rd-APT-1208-Chicago-IL-60657/3720202_zpid/
314900,"3100 N Lake Shore Dr APT 201, Chicago, IL 60657","2 bds, 2 ba, -- sqft",Price Change,https://www.zillow.com/homedetails/3100-N-Lake-Shore-Dr-APT-201-Chicago-IL-60657/3721946_zpid/
745000,"1930 W School St, Chicago, IL 60657","6 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1930-W-School-St-Chicago-IL-60657/344114263_zpid/
165000,"2909 N Sheridan Rd APT 811, Chicago, IL 60657","1 bd, 1 ba, 700 sqft",Active,https://www.zillow.com/homedetails/2909-N-Sheridan-Rd-APT-811-Chicago-IL-60657/3722871_zpid/
2950000,"1318 W School St, Chicago, IL 60657","6 bds, 6 ba, 4,680 sqft",New,https://www.zillow.com/homedetails/1318-W-School-St-Chicago-IL-60657/341723570_zpid/
140000,"3100 N Lake Shore Dr APT 313, Chicago, IL 60657","Studio , 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/3100-N-Lake-Shore-Dr-APT-313-Chicago-IL-60657/3722144_zpid/
245000,"2828 N Burling St APT 208, Chicago, IL 60657","1 bd, 1 ba, 1,100 sqft",Active,https://www.zillow.com/homedetails/2828-N-Burling-St-APT-208-Chicago-IL-60657/3720787_zpid/
1800000,"1845 W Wellington Ave, Chicago, IL 60657","6 bds, 6 ba, 4,200 sqft",New,https://www.zillow.com/homedetails/1845-W-Wellington-Ave-Chicago-IL-60657/2068564712_zpid/
745000,"2851 N Ashland Ave #1N, Chicago, IL 60657","3 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/2851-N-Ashland-Ave-1N-Chicago-IL-60657/117890774_zpid/
899900,"1932 W Newport Ave, Chicago, IL 60657","3 bds, 2 ba, 1,586 sqft",Active,https://www.zillow.com/homedetails/1932-W-Newport-Ave-Chicago-IL-60657/3710118_zpid/
339900,"3151 N Lincoln Ave APT 318, Chicago, IL 60657","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/3151-N-Lincoln-Ave-APT-318-Chicago-IL-60657/49918316_zpid/
999000,"1718 W Roscoe St, Chicago, IL 60657","6 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1718-W-Roscoe-St-Chicago-IL-60657/2092577922_zpid/
700000,"1753 W Newport Ave, Chicago, IL 60657","4 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1753-W-Newport-Ave-Chicago-IL-60657/2097973754_zpid/
1390000,"1210 W Wellington Ave, Chicago, IL 60657","5 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1210-W-Wellington-Ave-Chicago-IL-60657/80844236_zpid/
425000,"3538 N Lakewood Ave APT 3, Chicago, IL 60657","2 bds, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/3538-N-Lakewood-Ave-APT-3-Chicago-IL-60657/80835719_zpid/
